142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 145.0, 142.0, 210.0, 212.0, 147.0, 157.0, 174.0, 201.0, 250.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 172.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 171.0, 155.0, 144.0, 141.0, 209.0, 211.0, 145.0, 156.0, 172.0, 201.0, 248.0, 335.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 174.0, 200.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 142.0, 210.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 248.0, 200.0, 172.0, 155.0, 145.0, 211.0, 209.0, 142.0, 147.0, 156.0, 174.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 173.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 211.0, 145.0, 156.0, 172.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 171.0, 155.0, 144.0, 141.0, 209.0, 211.0, 145.0, 156.0, 172.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 171.0, 155.0, 144.0, 141.0, 209.0, 211.0, 145.0, 156.0, 172.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 171.0, 155.0, 144.0, 141.0, 209.0, 211.0, 145.0, 156.0, 172.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 211.0, 147.0, 156.0, 172.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 332.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 172.0, 201.0, 248.0, 336.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 172.0, 201.0, 248.0, 335.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 172.0, 201.0, 248.0, 335.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 172.0, 200.0, 248.0, 336.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 333.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 173.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 332.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 174.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 332.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 174.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 332.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 174.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 332.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 174.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 333.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 174.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 174.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 173.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 173.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 173.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 173.0, 200.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 171.0, 154.0, 144.0, 141.0, 208.0, 141.0, 145.0, 155.0, 172.0, 200.0, 248.0, 334.0, 364.0, 359.0]
140.00 near=False raw=[358.0, 364.0, 331.0, 246.0, 198.0, 171.0, 154.0, 144.0, 140.0, 208.0, 141.0, 145.0, 155.0, 172.0, 200.0, 247.0, 334.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 171.0, 154.0, 144.0, 141.0, 209.0, 141.0, 145.0, 155.0, 172.0, 200.0, 248.0, 334.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 333.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 209.0, 142.0, 147.0, 156.0, 173.0, 200.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 173.0, 156.0, 147.0, 142.0, 211.0, 143.0, 148.0, 157.0, 174.0, 203.0, 250.0, 338.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 145.0, 142.0, 210.0, 143.0, 147.0, 156.0, 174.0, 201.0, 250.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 212.0, 210.0, 142.0, 147.0, 156.0, 172.0, 201.0, 248.0, 336.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 210.0, 142.0, 147.0, 156.0, 172.0, 201.0, 248.0, 335.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 332.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 210.0, 142.0, 147.0, 156.0, 172.0, 201.0, 248.0, 336.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 332.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 210.0, 142.0, 147.0, 156.0, 172.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 211.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 332.0, 248.0, 200.0, 172.0, 155.0, 145.0, 142.0, 211.0, 142.0, 147.0, 156.0, 174.0, 201.0, 250.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 147.0, 142.0, 212.0, 214.0, 147.0, 157.0, 174.0, 203.0, 250.0, 338.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 173.0, 156.0, 147.0, 142.0, 212.0, 143.0, 147.0, 157.0, 174.0, 203.0, 250.0, 339.0, 364.0, 359.0]
143.00 near=False raw=[358.0, 364.0, 337.0, 251.0, 203.0, 174.0, 157.0, 147.0, 143.0, 213.0, 143.0, 148.0, 157.0, 175.0, 203.0, 250.0, 340.0, 364.0, 359.0]
144.00 near=False raw=[358.0, 364.0, 337.0, 252.0, 203.0, 175.0, 157.0, 148.0, 144.0, 213.0, 144.0, 149.0, 158.0, 175.0, 205.0, 252.0, 340.0, 364.0, 359.0]
144.00 near=False raw=[358.0, 364.0, 340.0, 253.0, 204.0, 175.0, 158.0, 148.0, 144.0, 213.0, 144.0, 149.0, 158.0, 175.0, 205.0, 252.0, 340.0, 364.0, 359.0]
143.00 near=False raw=[358.0, 364.0, 337.0, 251.0, 203.0, 175.0, 157.0, 148.0, 143.0, 212.0, 214.0, 148.0, 157.0, 175.0, 203.0, 250.0, 340.0, 364.0, 359.0]
145.00 near=False raw=[358.0, 364.0, 334.0, 248.0, 200.0, 172.0, 155.0, 145.0, 212.0, 210.0, 212.0, 145.0, 156.0, 172.0, 201.0, 248.0, 334.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 200.0, 172.0, 155.0, 145.0, 141.0, 213.0, 142.0, 147.0, 156.0, 173.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 173.0, 156.0, 147.0, 142.0, 213.0, 215.0, 147.0, 157.0, 174.0, 202.0, 250.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 174.0, 156.0, 147.0, 142.0, 213.0, 215.0, 147.0, 157.0, 174.0, 203.0, 250.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 173.0, 156.0, 145.0, 142.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 250.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 145.0, 142.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 250.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 155.0, 145.0, 142.0, 212.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 155.0, 145.0, 214.0, 212.0, 142.0, 147.0, 156.0, 172.0, 201.0, 248.0, 335.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 334.0, 248.0, 200.0, 172.0, 155.0, 145.0, 141.0, 212.0, 214.0, 145.0, 156.0, 172.0, 201.0, 248.0, 334.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 172.0, 155.0, 145.0, 141.0, 211.0, 214.0, 145.0, 155.0, 172.0, 200.0, 248.0, 334.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 171.0, 155.0, 144.0, 141.0, 211.0, 142.0, 145.0, 155.0, 172.0, 200.0, 248.0, 334.0, 364.0, 359.0]
140.00 near=False raw=[358.0, 364.0, 330.0, 247.0, 198.0, 171.0, 154.0, 144.0, 140.0, 211.0, 141.0, 145.0, 155.0, 172.0, 200.0, 246.0, 334.0, 364.0, 359.0]
141.00 near=False raw=[358.0, 364.0, 331.0, 247.0, 200.0, 171.0, 154.0, 144.0, 141.0, 211.0, 141.0, 145.0, 155.0, 172.0, 200.0, 248.0, 334.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 145.0, 142.0, 213.0, 142.0, 147.0, 156.0, 174.0, 201.0, 250.0, 337.0, 364.0, 359.0]
145.00 near=False raw=[358.0, 364.0, 340.0, 253.0, 205.0, 176.0, 158.0, 149.0, 145.0, 217.0, 145.0, 150.0, 159.0, 178.0, 206.0, 254.0, 343.0, 364.0, 359.0]
146.00 near=False raw=[358.0, 364.0, 343.0, 255.0, 206.0, 178.0, 160.0, 150.0, 146.0, 218.0, 146.0, 151.0, 161.0, 179.0, 208.0, 256.0, 346.0, 364.0, 359.0]
147.00 near=False raw=[358.0, 364.0, 343.0, 257.0, 208.0, 179.0, 161.0, 151.0, 147.0, 219.0, 147.0, 152.0, 162.0, 179.0, 208.0, 256.0, 346.0, 364.0, 359.0]
147.00 near=False raw=[358.0, 364.0, 346.0, 257.0, 208.0, 179.0, 162.0, 152.0, 147.0, 219.0, 147.0, 152.0, 162.0, 179.0, 208.0, 256.0, 346.0, 364.0, 359.0]
146.00 near=False raw=[358.0, 364.0, 343.0, 257.0, 208.0, 178.0, 161.0, 151.0, 146.0, 219.0, 146.0, 151.0, 161.0, 178.0, 206.0, 254.0, 343.0, 364.0, 359.0]
144.00 near=False raw=[358.0, 364.0, 340.0, 254.0, 205.0, 176.0, 158.0, 149.0, 145.0, 217.0, 144.0, 149.0, 158.0, 176.0, 205.0, 252.0, 340.0, 364.0, 359.0]
144.00 near=False raw=[358.0, 364.0, 339.0, 253.0, 205.0, 176.0, 158.0, 149.0, 144.0, 217.0, 144.0, 148.0, 158.0, 175.0, 203.0, 251.0, 340.0, 364.0, 359.0]
143.00 near=False raw=[358.0, 364.0, 337.0, 253.0, 203.0, 175.0, 157.0, 148.0, 219.0, 216.0, 143.0, 148.0, 157.0, 174.0, 203.0, 250.0, 337.0, 364.0, 359.0]
143.00 near=False raw=[358.0, 364.0, 337.0, 252.0, 203.0, 175.0, 157.0, 148.0, 219.0, 216.0, 143.0, 148.0, 157.0, 174.0, 203.0, 250.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 335.0, 251.0, 202.0, 174.0, 156.0, 147.0, 218.0, 216.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 174.0, 156.0, 147.0, 142.0, 216.0, 142.0, 147.0, 156.0, 172.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 174.0, 156.0, 147.0, 142.0, 216.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 174.0, 156.0, 147.0, 142.0, 216.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 147.0, 142.0, 217.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 147.0, 142.0, 217.0, 142.0, 147.0, 156.0, 174.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 156.0, 145.0, 142.0, 216.0, 142.0, 147.0, 156.0, 173.0, 201.0, 248.0, 337.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 334.0, 249.0, 201.0, 172.0, 155.0, 145.0, 142.0, 216.0, 142.0, 147.0, 156.0, 173.0, 201.0, 248.0, 336.0, 364.0, 359.0]
142.00 near=False raw=[358.0, 364.0, 333.0, 249.0, 201.0, 172.0, 156.0, 145.0, 142.0, 217.0, 142.0, 147.0, 156.0, 173.0, 201.0, 248.0, 336.0, 364.0, 359.0]
